Customer_ID,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue
29241-KER,One Year,Yes,Credit Card,24.0,1497.0,9.0,0.0,2114.0,3602.0
29261-TEL,One Year,Yes,Bank Withdrawal,94.0,5610.0,0.0,0.0,2844.0,8454.0
29304-BIH,Month-to-Month,No,Credit Card,20.0,109.0,0.0,0.0,194.0,303.0
29339-BIH,Two Year,No,Credit Card,19.0,265.0,0.0,0.0,131.0,397.0
29355-WES,Month-to-Month,No,Bank Withdrawal,85.0,2896.0,0.0,0.0,800.0,3696.0
29371-WES,Month-to-Month,Yes,Bank Withdrawal,55.0,108.0,0.0,0.0,87.0,196.0
29374-WES,One Year,No,Bank Withdrawal,59.0,1848.0,0.0,0.0,0.0,1848.0
29403-UTT,Month-to-Month,Yes,Credit Card,70.0,2552.0,0.0,0.0,1067.0,3619.0
29412-ASS,Month-to-Month,No,Bank Withdrawal,106.0,3211.0,0.0,60.0,1274.0,4546.0
29416-JAM,Month-to-Month,Yes,Mailed Check,89.0,2165.0,0.0,0.0,671.0,2836.0
29419-TEL,Month-to-Month,Yes,Credit Card,93.0,1573.0,35.0,0.0,652.0,2190.0
29428-MAD,One Year,No,Credit Card,23.0,1506.0,0.0,0.0,1707.0,3213.0
29432-TEL,Month-to-Month,Yes,Bank Withdrawal,85.0,85.0,0.0,0.0,42.0,127.0
29435-DEL,Month-to-Month,Yes,Bank Withdrawal,69.0,1614.0,0.0,0.0,1057.0,2671.0
29458-HAR,One Year,No,Bank Withdrawal,42.0,1840.0,0.0,0.0,0.0,1840.0
29485-MAD,Month-to-Month,Yes,Credit Card,86.0,2697.0,0.0,0.0,1034.0,3732.0
29494-MAD,One Year,Yes,Bank Withdrawal,85.0,3704.0,0.0,100.0,2181.0,5985.0
29509-KER,Two Year,No,Credit Card,19.0,452.0,0.0,0.0,729.0,1182.0
29525-TAM,Month-to-Month,No,Credit Card,25.0,78.0,0.0,0.0,0.0,78.0
29526-MAH,Two Year,No,Credit Card,20.0,1212.0,0.0,0.0,2843.0,4055.0
29539-HAR,Month-to-Month,Yes,Credit Card,94.0,742.0,0.0,0.0,41.0,784.0
29540-KER,Month-to-Month,No,Bank Withdrawal,91.0,2626.0,0.0,0.0,1266.0,3892.0
29541-KAR,Month-to-Month,Yes,Bank Withdrawal,20.0,377.0,0.0,0.0,457.0,835.0
29553-GUJ,Two Year,Yes,Bank Withdrawal,54.0,3794.0,0.0,0.0,0.0,3794.0
29555-BIH,Month-to-Month,No,Credit Card,19.0,300.0,0.0,0.0,119.0,419.0
29558-MAD,Month-to-Month,Yes,Bank Withdrawal,70.0,2406.0,0.0,60.0,1631.0,4097.0
29602-PUN,Two Year,Yes,Bank Withdrawal,97.0,6841.0,0.0,0.0,184.0,7025.0
29604-AND,Month-to-Month,Yes,Bank Withdrawal,109.0,7031.0,0.0,0.0,1644.0,8676.0
29609-AND,Month-to-Month,No,Mailed Check,70.0,70.0,0.0,0.0,26.0,96.0
29626-WES,Month-to-Month,No,Bank Withdrawal,50.0,50.0,0.0,50.0,38.0,138.0
29628-KAR,Month-to-Month,Yes,Credit Card,45.0,2065.0,0.0,0.0,1109.0,3175.0
29633-HAR,Two Year,Yes,Credit Card,96.0,6766.0,0.0,0.0,3338.0,10105.0
29668-KAR,One Year,No,Credit Card,56.0,931.0,35.0,0.0,98.0,995.0
29682-HAR,Two Year,Yes,Bank Withdrawal,93.0,6368.0,0.0,90.0,1165.0,7624.0
29700-MAD,Month-to-Month,No,Bank Withdrawal,92.0,1579.0,0.0,0.0,156.0,1736.0
29708-KAR,Month-to-Month,Yes,Bank Withdrawal,45.0,45.0,0.0,0.0,26.0,71.0
29736-WES,One Year,No,Bank Withdrawal,102.0,6157.0,0.0,0.0,1153.0,7310.0
29740-AND,Month-to-Month,No,Mailed Check,98.0,1230.0,0.0,40.0,43.0,1313.0
29743-GUJ,Two Year,Yes,Credit Card,83.0,5959.0,0.0,0.0,924.0,6883.0
29747-PUN,Month-to-Month,No,Bank Withdrawal,35.0,1077.0,0.0,0.0,0.0,1077.0
29754-UTT,One Year,No,Credit Card,20.0,393.0,0.0,0.0,559.0,952.0
29772-CHH,Month-to-Month,Yes,Bank Withdrawal,80.0,788.0,38.0,50.0,170.0,971.0
29772-PUN,Two Year,No,Bank Withdrawal,39.0,2424.0,38.0,0.0,0.0,2386.0
29786-WES,Month-to-Month,Yes,Bank Withdrawal,99.0,4209.0,0.0,0.0,225.0,4435.0
29793-PUN,Month-to-Month,No,Bank Withdrawal,101.0,6039.0,0.0,0.0,544.0,6584.0
29796-JAM,Month-to-Month,Yes,Credit Card,109.0,3587.0,0.0,0.0,271.0,3858.0
29799-WES,Month-to-Month,Yes,Credit Card,75.0,216.0,0.0,0.0,45.0,261.0
29809-WES,Two Year,No,Credit Card,24.0,1279.0,37.0,0.0,1810.0,3051.0
29830-TAM,Month-to-Month,No,Bank Withdrawal,70.0,3309.0,26.0,0.0,1266.0,4548.0
29834-RAJ,One Year,Yes,Credit Card,94.0,4422.0,24.0,0.0,1017.0,5416.0
29841-UTT,Two Year,Yes,Bank Withdrawal,49.0,1520.0,0.0,0.0,0.0,1520.0
29855-TAM,Month-to-Month,Yes,Bank Withdrawal,70.0,1144.0,0.0,80.0,130.0,1354.0
29861-TAM,Month-to-Month,No,Bank Withdrawal,49.0,649.0,0.0,0.0,0.0,649.0
29866-ASS,Month-to-Month,Yes,Credit Card,24.0,36.0,0.0,0.0,0.0,36.0
29868-RAJ,Month-to-Month,Yes,Credit Card,64.0,253.0,0.0,0.0,4.0,257.0
29871-DEL,Month-to-Month,Yes,Bank Withdrawal,100.0,420.0,0.0,0.0,112.0,533.0
29897-AND,One Year,Yes,Bank Withdrawal,106.0,6547.0,0.0,0.0,2863.0,9411.0
29920-TAM,Month-to-Month,Yes,Credit Card,102.0,5138.0,0.0,0.0,2305.0,7443.0
29938-TEL,Two Year,No,Bank Withdrawal,19.0,1128.0,0.0,0.0,1867.0,2995.0
29939-KER,One Year,Yes,Bank Withdrawal,80.0,4693.0,0.0,0.0,1195.0,5889.0
29952-UTT,Month-to-Month,Yes,Credit Card,24.0,253.0,0.0,0.0,41.0,295.0
29969-ASS,Month-to-Month,Yes,Mailed Check,50.0,249.0,0.0,20.0,185.0,455.0
29970-UTT,Two Year,No,Credit Card,34.0,828.0,0.0,0.0,0.0,828.0
29978-DEL,One Year,Yes,Credit Card,95.0,4368.0,0.0,60.0,1505.0,5934.0
29990-BIH,One Year,Yes,Credit Card,94.0,5060.0,0.0,140.0,2644.0,7845.0
29990-KAR,Two Year,Yes,Bank Withdrawal,95.0,6954.0,0.0,0.0,853.0,7807.0
29994-UTT,One Year,Yes,Credit Card,110.0,7210.0,0.0,0.0,2929.0,10139.0
29999-CHH,Two Year,Yes,Bank Withdrawal,47.0,3377.0,0.0,0.0,0.0,3377.0
31011-PUN,Month-to-Month,Yes,Bank Withdrawal,55.0,1715.0,0.0,10.0,47.0,1773.0
31016-KER,One Year,Yes,Credit Card,104.0,3778.0,0.0,0.0,1432.0,5210.0
31049-TAM,Month-to-Month,Yes,Bank Withdrawal,85.0,167.0,0.0,0.0,28.0,195.0
31070-UTT,Two Year,Yes,Credit Card,109.0,7854.0,0.0,0.0,2320.0,10175.0
31072-ASS,Month-to-Month,Yes,Bank Withdrawal,69.0,191.0,0.0,0.0,106.0,298.0
31078-RAJ,Month-to-Month,Yes,Credit Card,18.0,185.0,0.0,0.0,447.0,633.0
31080-UTT,One Year,Yes,Credit Card,109.0,7344.0,0.0,0.0,1187.0,8531.0
31129-AND,Month-to-Month,Yes,Bank Withdrawal,70.0,70.0,0.0,10.0,14.0,94.0
31137-DEL,One Year,Yes,Bank Withdrawal,89.0,6588.0,0.0,0.0,833.0,7421.0
31144-GUJ,Two Year,No,Credit Card,84.0,5899.0,0.0,0.0,1203.0,7103.0
31158-GUJ,Month-to-Month,No,Bank Withdrawal,84.0,1968.0,8.0,0.0,415.0,2374.0
31173-MAD,Two Year,No,Mailed Check,20.0,735.0,0.0,0.0,155.0,891.0
31196-MAD,Month-to-Month,Yes,Bank Withdrawal,45.0,1332.0,0.0,20.0,0.0,1352.0
31198-RAJ,Month-to-Month,Yes,Credit Card,89.0,631.0,0.0,60.0,257.0,949.0
31232-KER,Two Year,Yes,Bank Withdrawal,104.0,2271.0,0.0,130.0,523.0,2924.0
31235-MAH,Month-to-Month,Yes,Credit Card,78.0,299.0,37.0,0.0,167.0,430.0
31244-TAM,One Year,Yes,Credit Card,19.0,239.0,0.0,0.0,740.0,980.0
31250-BIH,Two Year,No,Credit Card,20.0,531.0,0.0,0.0,1073.0,1605.0
31263-TAM,Month-to-Month,Yes,Credit Card,79.0,2404.0,0.0,0.0,515.0,2919.0
31283-HAR,One Year,Yes,Bank Withdrawal,104.0,3886.0,0.0,0.0,1022.0,4909.0
31294-KAR,Month-to-Month,No,Bank Withdrawal,49.0,49.0,0.0,0.0,41.0,91.0
31311-KAR,Two Year,Yes,Credit Card,61.0,4310.0,0.0,0.0,0.0,4310.0
31311-PUN,Two Year,Yes,Bank Withdrawal,89.0,605.0,0.0,0.0,293.0,899.0
31340-PUD,Month-to-Month,No,Bank Withdrawal,100.0,5746.0,0.0,0.0,2399.0,8145.0
31354-RAJ,Two Year,No,Credit Card,25.0,987.0,0.0,0.0,799.0,1787.0
31369-BIH,Two Year,Yes,Bank Withdrawal,94.0,6849.0,0.0,100.0,793.0,7743.0
31401-RAJ,Two Year,Yes,Bank Withdrawal,114.0,8175.0,0.0,0.0,1806.0,9982.0
31404-UTT,Month-to-Month,Yes,Bank Withdrawal,88.0,3340.0,0.0,0.0,39.0,3380.0
31406-WES,Two Year,No,Bank Withdrawal,48.0,3008.0,0.0,120.0,0.0,3128.0
31412-HAR,Two Year,No,Bank Withdrawal,19.0,37.0,0.0,0.0,14.0,51.0
31419-UTT,Two Year,No,Bank Withdrawal,25.0,1898.0,0.0,0.0,2774.0,4672.0
31423-MAH,Month-to-Month,No,Credit Card,20.0,284.0,0.0,0.0,568.0,852.0
31442-WES,One Year,Yes,Credit Card,20.0,184.0,0.0,0.0,287.0,472.0
31447-ODI,One Year,Yes,Bank Withdrawal,53.0,3035.0,0.0,0.0,1621.0,4656.0
31458-DEL,Month-to-Month,Yes,Bank Withdrawal,24.0,86.0,0.0,0.0,0.0,86.0
31459-UTT,One Year,No,Bank Withdrawal,78.0,3597.0,23.0,0.0,445.0,4020.0
31476-TEL,Month-to-Month,No,Credit Card,19.0,19.0,0.0,0.0,27.0,47.0
31495-UTT,Two Year,No,Credit Card,19.0,1436.0,0.0,0.0,578.0,2015.0
31507-RAJ,Month-to-Month,Yes,Bank Withdrawal,80.0,3769.0,0.0,0.0,253.0,4023.0
31509-KAR,Two Year,No,Bank Withdrawal,59.0,4265.0,0.0,0.0,909.0,5174.0
31513-WES,One Year,Yes,Credit Card,82.0,1470.0,0.0,0.0,18.0,1488.0
31518-CHH,Month-to-Month,Yes,Bank Withdrawal,74.0,2276.0,44.0,0.0,1063.0,3295.0
31535-PUN,Two Year,Yes,Credit Card,40.0,1390.0,0.0,50.0,0.0,1440.0
31538-HAR,Month-to-Month,Yes,Bank Withdrawal,111.0,6953.0,0.0,0.0,550.0,7503.0
31545-HAR,One Year,No,Mailed Check,56.0,1889.0,0.0,0.0,581.0,2470.0
31546-AND,Month-to-Month,No,Credit Card,20.0,402.0,0.0,0.0,690.0,1093.0
31546-KER,Month-to-Month,Yes,Bank Withdrawal,19.0,19.0,0.0,0.0,7.0,27.0
31562-JHA,One Year,No,Credit Card,94.0,5264.0,0.0,0.0,591.0,5856.0
31566-UTT,One Year,No,Mailed Check,20.0,617.0,0.0,0.0,614.0,1231.0
31572-AND,Two Year,Yes,Bank Withdrawal,98.0,2510.0,44.0,0.0,485.0,2951.0
31583-UTT,Two Year,Yes,Credit Card,19.0,263.0,0.0,0.0,214.0,478.0
31589-MAD,Month-to-Month,Yes,Bank Withdrawal,47.0,92.0,0.0,0.0,27.0,119.0
31589-PUN,Month-to-Month,No,Bank Withdrawal,85.0,2199.0,0.0,0.0,294.0,2493.0
31593-UTT,Two Year,Yes,Bank Withdrawal,84.0,1745.0,0.0,10.0,510.0,2265.0
31596-BIH,Month-to-Month,Yes,Bank Withdrawal,105.0,6985.0,0.0,0.0,2219.0,9204.0
31599-RAJ,Month-to-Month,No,Bank Withdrawal,20.0,93.0,0.0,0.0,212.0,306.0
31601-DEL,Month-to-Month,No,Credit Card,19.0,19.0,0.0,0.0,42.0,62.0
31623-GUJ,One Year,No,Credit Card,20.0,854.0,0.0,0.0,391.0,1246.0
31635-TEL,One Year,No,Credit Card,25.0,1110.0,0.0,0.0,674.0,1785.0
31655-TAM,Month-to-Month,No,Bank Withdrawal,40.0,359.0,0.0,20.0,0.0,379.0
31674-UTT,One Year,No,Bank Withdrawal,95.0,5471.0,21.0,0.0,646.0,6096.0
31678-GUJ,Month-to-Month,Yes,Bank Withdrawal,84.0,764.0,0.0,0.0,232.0,996.0
31688-CHH,Month-to-Month,Yes,Bank Withdrawal,45.0,2145.0,0.0,140.0,0.0,2285.0
31698-PUN,Month-to-Month,Yes,Bank Withdrawal,111.0,2317.0,0.0,120.0,761.0,3198.0
31725-KER,Two Year,Yes,Credit Card,97.0,7114.0,0.0,0.0,2757.0,9871.0
31733-TAM,Month-to-Month,Yes,Bank Withdrawal,110.0,3655.0,0.0,70.0,568.0,4294.0
31735-HAR,Two Year,No,Credit Card,113.0,7895.0,0.0,0.0,2292.0,10188.0
31742-BIH,One Year,Yes,Credit Card,73.0,4688.0,0.0,0.0,1704.0,6393.0
31758-UTT,Month-to-Month,Yes,Bank Withdrawal,99.0,2186.0,0.0,0.0,441.0,2628.0
31791-TAM,Month-to-Month,Yes,Credit Card,55.0,3673.0,0.0,0.0,1299.0,4972.0
31800-JAM,Two Year,Yes,Bank Withdrawal,96.0,4990.0,0.0,120.0,2422.0,7532.0
31805-ASS,Month-to-Month,Yes,Mailed Check,80.0,319.0,0.0,0.0,57.0,376.0
31816-RAJ,Month-to-Month,Yes,Bank Withdrawal,75.0,189.0,0.0,0.0,84.0,273.0
31820-ODI,Two Year,Yes,Bank Withdrawal,74.0,294.0,0.0,0.0,17.0,311.0
31840-JAM,Two Year,Yes,Bank Withdrawal,75.0,3822.0,0.0,0.0,1645.0,5467.0
31856-TAM,Two Year,Yes,Credit Card,24.0,1680.0,0.0,0.0,1167.0,2848.0
31859-MAH,Month-to-Month,No,Credit Card,19.0,19.0,0.0,0.0,11.0,31.0
31860-KAR,One Year,Yes,Bank Withdrawal,56.0,2898.0,0.0,0.0,0.0,2898.0
31860-TEL,Month-to-Month,No,Mailed Check,40.0,880.0,0.0,0.0,0.0,880.0
31864-AND,Two Year,No,Bank Withdrawal,97.0,6253.0,0.0,0.0,2378.0,8631.0
31866-MAH,Two Year,Yes,Bank Withdrawal,84.0,5324.0,0.0,0.0,2702.0,8026.0
31894-KAR,Month-to-Month,Yes,Credit Card,92.0,2349.0,0.0,0.0,977.0,3327.0
31904-MAH,Two Year,Yes,Bank Withdrawal,96.0,6827.0,0.0,0.0,2022.0,8849.0
31918-KAR,Month-to-Month,No,Credit Card,41.0,107.0,0.0,0.0,0.0,107.0
31937-TAM,Two Year,Yes,Credit Card,108.0,7616.0,0.0,0.0,2269.0,9885.0
31940-ODI,Month-to-Month,Yes,Bank Withdrawal,85.0,746.0,0.0,30.0,109.0,886.0
31957-RAJ,Month-to-Month,Yes,Mailed Check,51.0,305.0,0.0,0.0,0.0,305.0
31962-KAR,Month-to-Month,Yes,Mailed Check,24.0,24.0,0.0,0.0,20.0,44.0
31962-ODI,Two Year,Yes,Bank Withdrawal,99.0,6017.0,0.0,150.0,624.0,6791.0
31978-WES,Two Year,Yes,Bank Withdrawal,89.0,5974.0,0.0,0.0,1928.0,7902.0
31983-HAR,Two Year,Yes,Bank Withdrawal,65.0,4664.0,0.0,60.0,0.0,4724.0
32011-TAM,Two Year,Yes,Bank Withdrawal,60.0,4176.0,41.0,0.0,0.0,4135.0
32018-KER,Two Year,No,Credit Card,25.0,1697.0,0.0,0.0,3242.0,4940.0
32019-PUD,Month-to-Month,Yes,Bank Withdrawal,89.0,990.0,0.0,0.0,120.0,1110.0
32022-PUD,One Year,No,Bank Withdrawal,54.0,2614.0,0.0,0.0,516.0,3130.0
32026-TAM,Two Year,No,Bank Withdrawal,85.0,6129.0,0.0,0.0,2601.0,8730.0
32028-WES,One Year,Yes,Credit Card,99.0,7181.0,0.0,0.0,277.0,7458.0
32034-UTT,Month-to-Month,No,Bank Withdrawal,100.0,3096.0,0.0,80.0,1034.0,4211.0
32054-JAM,Month-to-Month,Yes,Bank Withdrawal,94.0,3105.0,0.0,0.0,916.0,4022.0
32059-JAM,Month-to-Month,Yes,Bank Withdrawal,84.0,1350.0,0.0,0.0,280.0,1630.0
32061-WES,One Year,Yes,Credit Card,96.0,4911.0,0.0,0.0,1785.0,6696.0
32063-UTT,Month-to-Month,Yes,Credit Card,19.0,19.0,0.0,0.0,28.0,47.0
32067-PUN,Month-to-Month,No,Credit Card,24.0,409.0,0.0,0.0,310.0,720.0
32072-PUN,Month-to-Month,No,Credit Card,70.0,1493.0,17.0,0.0,76.0,1551.0
32080-WES,Month-to-Month,Yes,Credit Card,19.0,55.0,0.0,0.0,125.0,180.0
32089-TAM,Month-to-Month,Yes,Bank Withdrawal,39.0,2111.0,0.0,80.0,0.0,2191.0
32103-GUJ,Month-to-Month,Yes,Bank Withdrawal,95.0,1290.0,0.0,0.0,247.0,1537.0
32117-TAM,Month-to-Month,Yes,Bank Withdrawal,84.0,1821.0,0.0,60.0,422.0,2304.0
32129-GUJ,Month-to-Month,Yes,Bank Withdrawal,76.0,1313.0,0.0,0.0,520.0,1833.0
32131-KAR,Two Year,Yes,Bank Withdrawal,63.0,4189.0,40.0,0.0,2114.0,6263.0
32176-GUJ,Month-to-Month,Yes,Bank Withdrawal,70.0,738.0,0.0,0.0,317.0,1055.0
32214-HAR,Month-to-Month,Yes,Bank Withdrawal,34.0,34.0,0.0,0.0,0.0,34.0
32236-KER,Month-to-Month,Yes,Credit Card,59.0,638.0,0.0,90.0,14.0,743.0
32247-UTT,Month-to-Month,Yes,Credit Card,51.0,524.0,0.0,0.0,490.0,1014.0
32317-KAR,Month-to-Month,No,Bank Withdrawal,80.0,80.0,0.0,0.0,35.0,115.0
32353-UTT,One Year,No,Bank Withdrawal,26.0,1250.0,0.0,0.0,548.0,1799.0
32375-UTT,Month-to-Month,No,Mailed Check,20.0,20.0,0.0,0.0,10.0,31.0
32377-DEL,Month-to-Month,Yes,Bank Withdrawal,89.0,1539.0,0.0,0.0,326.0,1865.0
32380-PUD,Month-to-Month,No,Credit Card,20.0,112.0,0.0,0.0,46.0,159.0
32391-BIH,Two Year,Yes,Bank Withdrawal,92.0,6140.0,0.0,0.0,172.0,6313.0
32391-HAR,Month-to-Month,Yes,Bank Withdrawal,97.0,4913.0,0.0,0.0,993.0,5907.0
32419-DEL,One Year,No,Credit Card,103.0,5153.0,0.0,0.0,2374.0,7527.0
32429-UTT,One Year,Yes,Credit Card,81.0,2619.0,19.0,0.0,35.0,2635.0
32445-ODI,One Year,Yes,Bank Withdrawal,106.0,5498.0,0.0,140.0,1499.0,7138.0
32447-HAR,Month-to-Month,No,Credit Card,-4.0,46.0,0.0,0.0,48.0,94.0
32454-UTT,Month-to-Month,Yes,Bank Withdrawal,92.0,3415.0,0.0,0.0,1438.0,4854.0
32458-MAD,Two Year,No,Credit Card,64.0,4523.0,42.0,0.0,114.0,4594.0
32496-TAM,Month-to-Month,Yes,Credit Card,100.0,399.0,0.0,10.0,31.0,441.0
32507-JAM,Two Year,Yes,Bank Withdrawal,95.0,5464.0,0.0,0.0,1000.0,6465.0
32539-KAR,Two Year,No,Credit Card,20.0,802.0,29.0,0.0,1507.0,2279.0
32553-TAM,Month-to-Month,No,Bank Withdrawal,87.0,4017.0,0.0,0.0,51.0,4068.0
32554-DEL,Month-to-Month,Yes,Bank Withdrawal,75.0,75.0,0.0,0.0,44.0,120.0
32561-KAR,Month-to-Month,No,Bank Withdrawal,54.0,2538.0,0.0,0.0,1844.0,4382.0
32563-KAR,Month-to-Month,Yes,Bank Withdrawal,69.0,146.0,0.0,10.0,22.0,179.0
32586-UTT,Month-to-Month,Yes,Credit Card,-8.0,25.0,0.0,0.0,15.0,40.0
32587-UTT,Month-to-Month,No,Credit Card,45.0,141.0,0.0,0.0,61.0,202.0
32594-MAH,One Year,No,Bank Withdrawal,102.0,6529.0,0.0,110.0,500.0,7140.0
32630-KAR,Month-to-Month,Yes,Bank Withdrawal,84.0,1058.0,0.0,0.0,284.0,1343.0
32634-UTT,One Year,Yes,Bank Withdrawal,99.0,4977.0,0.0,0.0,1736.0,6713.0
32663-BIH,Two Year,Yes,Credit Card,58.0,964.0,0.0,0.0,852.0,1817.0
32673-RAJ,Two Year,No,Credit Card,25.0,1004.0,0.0,0.0,1948.0,2952.0
32681-MAH,Month-to-Month,Yes,Bank Withdrawal,84.0,474.0,0.0,0.0,172.0,647.0
32696-UTT,Month-to-Month,Yes,Bank Withdrawal,81.0,81.0,0.0,0.0,22.0,103.0
32720-RAJ,One Year,Yes,Bank Withdrawal,102.0,3626.0,0.0,0.0,1394.0,5020.0
32749-UTT,Month-to-Month,Yes,Bank Withdrawal,94.0,94.0,0.0,0.0,1.0,95.0
32750-TEL,Month-to-Month,Yes,Credit Card,69.0,571.0,0.0,0.0,150.0,722.0
32770-RAJ,Month-to-Month,Yes,Bank Withdrawal,105.0,829.0,0.0,0.0,361.0,1190.0
32778-KAR,Two Year,No,Bank Withdrawal,19.0,890.0,0.0,0.0,120.0,1010.0
32779-TAM,One Year,No,Credit Card,20.0,415.0,0.0,0.0,409.0,824.0
32802-WES,One Year,Yes,Bank Withdrawal,54.0,2959.0,0.0,40.0,0.0,2999.0
32819-MAD,Two Year,Yes,Bank Withdrawal,73.0,1359.0,0.0,0.0,135.0,1494.0
32821-MAD,One Year,No,Bank Withdrawal,79.0,1742.0,0.0,0.0,304.0,2047.0
32821-TAM,One Year,No,Credit Card,70.0,1964.0,0.0,0.0,836.0,2800.0
32845-KAR,Month-to-Month,Yes,Bank Withdrawal,90.0,743.0,0.0,0.0,79.0,822.0
32847-KER,Month-to-Month,Yes,Bank Withdrawal,91.0,455.0,0.0,0.0,70.0,526.0
32855-RAJ,Two Year,No,Credit Card,19.0,1189.0,0.0,0.0,995.0,2185.0
32857-MAH,One Year,Yes,Bank Withdrawal,90.0,2178.0,0.0,140.0,881.0,3200.0
32874-WES,One Year,Yes,Credit Card,20.0,644.0,0.0,0.0,893.0,1537.0
32883-MAD,Month-to-Month,No,Credit Card,57.0,992.0,0.0,0.0,315.0,1307.0
32887-MAH,Month-to-Month,Yes,Bank Withdrawal,44.0,260.0,0.0,0.0,295.0,556.0
32902-KAR,Month-to-Month,Yes,Credit Card,79.0,2365.0,0.0,0.0,186.0,2552.0
32917-AND,One Year,No,Credit Card,80.0,5040.0,0.0,0.0,2143.0,7183.0
32932-MAD,Month-to-Month,Yes,Bank Withdrawal,50.0,1073.0,0.0,0.0,0.0,1073.0
32942-UTT,One Year,No,Bank Withdrawal,84.0,3187.0,0.0,0.0,954.0,4141.0
32943-RAJ,One Year,No,Bank Withdrawal,24.0,1013.0,0.0,0.0,1417.0,2431.0
32944-TAM,One Year,Yes,Mailed Check,20.0,163.0,0.0,0.0,437.0,601.0
32949-WES,One Year,Yes,Bank Withdrawal,68.0,3482.0,16.0,0.0,286.0,3752.0
32966-HAR,Month-to-Month,No,Bank Withdrawal,19.0,19.0,0.0,0.0,26.0,45.0
32997-AND,Month-to-Month,No,Bank Withdrawal,24.0,24.0,0.0,0.0,0.0,24.0
33003-KAR,Month-to-Month,No,Credit Card,80.0,217.0,0.0,0.0,122.0,339.0
33021-HAR,Two Year,Yes,Credit Card,89.0,6376.0,0.0,0.0,198.0,6574.0
33023-GUJ,Month-to-Month,No,Bank Withdrawal,76.0,1117.0,0.0,0.0,258.0,1375.0
33035-WES,Month-to-Month,No,Bank Withdrawal,24.0,24.0,0.0,0.0,0.0,24.0
33041-JAM,Month-to-Month,No,Bank Withdrawal,104.0,2157.0,0.0,0.0,895.0,3053.0
33051-UTT,Month-to-Month,Yes,Credit Card,85.0,4297.0,0.0,0.0,696.0,4994.0
33053-TAM,Month-to-Month,Yes,Mailed Check,100.0,4847.0,0.0,0.0,2195.0,7043.0
33065-BIH,One Year,Yes,Credit Card,20.0,865.0,46.0,0.0,271.0,1089.0
33077-BIH,Month-to-Month,No,Bank Withdrawal,30.0,382.0,0.0,10.0,0.0,392.0
33079-GUJ,Two Year,No,Credit Card,20.0,231.0,0.0,0.0,547.0,779.0
33081-KER,One Year,Yes,Bank Withdrawal,86.0,3861.0,12.0,0.0,1838.0,5687.0
33099-TEL,Month-to-Month,Yes,Credit Card,96.0,2085.0,0.0,0.0,195.0,2280.0
33119-KAR,Month-to-Month,No,Credit Card,60.0,563.0,0.0,0.0,197.0,761.0
33122-KER,Month-to-Month,No,Credit Card,51.0,2066.0,0.0,0.0,587.0,2653.0
33124-TAM,Month-to-Month,Yes,Bank Withdrawal,69.0,69.0,0.0,0.0,10.0,79.0
33167-UTT,Month-to-Month,Yes,Credit Card,104.0,5921.0,0.0,0.0,2287.0,8208.0
33169-JAM,Month-to-Month,Yes,Bank Withdrawal,45.0,141.0,0.0,0.0,109.0,250.0
33177-MAD,One Year,No,Bank Withdrawal,101.0,7110.0,0.0,0.0,762.0,7873.0
33181-AND,One Year,Yes,Credit Card,107.0,7379.0,0.0,50.0,2183.0,9613.0
33206-MAD,Month-to-Month,Yes,Bank Withdrawal,91.0,365.0,0.0,0.0,87.0,452.0
33217-ODI,Two Year,No,Credit Card,110.0,7922.0,0.0,130.0,3263.0,11315.0
33228-AND,Month-to-Month,Yes,Bank Withdrawal,94.0,1461.0,0.0,0.0,168.0,1629.0
33232-PUN,One Year,Yes,Credit Card,71.0,4299.0,0.0,0.0,2455.0,6754.0
33248-TAM,Month-to-Month,Yes,Bank Withdrawal,79.0,1471.0,0.0,0.0,318.0,1790.0
33250-PUN,Month-to-Month,No,Bank Withdrawal,24.0,24.0,0.0,0.0,0.0,24.0
33257-TAM,Month-to-Month,No,Bank Withdrawal,89.0,161.0,0.0,0.0,94.0,256.0
33278-KER,Month-to-Month,No,Bank Withdrawal,78.0,1348.0,0.0,0.0,359.0,1708.0
33296-AND,Month-to-Month,Yes,Credit Card,-5.0,45.0,0.0,70.0,13.0,128.0
33304-JAM,Month-to-Month,Yes,Credit Card,73.0,2524.0,0.0,0.0,52.0,2577.0
33317-RAJ,Two Year,Yes,Credit Card,62.0,2278.0,16.0,0.0,166.0,2428.0
33318-JAM,One Year,No,Bank Withdrawal,87.0,5918.0,0.0,0.0,1902.0,7821.0
33334-HAR,Month-to-Month,No,Credit Card,29.0,1224.0,0.0,0.0,0.0,1224.0
33334-PUN,Month-to-Month,Yes,Credit Card,35.0,106.0,0.0,0.0,0.0,106.0
33345-MAH,Two Year,Yes,Bank Withdrawal,84.0,6065.0,0.0,0.0,96.0,6161.0
33345-WES,Two Year,Yes,Bank Withdrawal,109.0,7661.0,0.0,150.0,130.0,7942.0
33391-MAH,Month-to-Month,Yes,Bank Withdrawal,88.0,355.0,0.0,40.0,193.0,588.0
33411-GUJ,One Year,Yes,Bank Withdrawal,60.0,2985.0,0.0,100.0,2146.0,5231.0
33414-GUJ,Two Year,Yes,Bank Withdrawal,111.0,7567.0,36.0,0.0,1454.0,8985.0
