service_id,Value_Deal,Phone_Service,Multiple_Lines,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Internet_ID,Customer_ID
1349,Deal 2,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,31866-MAH
1350,None,Yes,Yes,No,No,No,Yes,No,No,No,Yes,3,51133-WES
1351,None,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,3,33053-TAM
1352,Deal 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,76011-TAM
1353,None,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,1,36451-AND
1354,None,Yes,No,Yes,No,Yes,No,No,No,No,Yes,1,72469-MAD
1355,None,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,9,27750-HAR
1356,Deal 5,No,No,No,No,Yes,Yes,No,No,No,Yes,9,46792-MAD
1357,None,Yes,Yes,No,No,No,No,No,No,No,Yes,21,93415-TEL
1358,None,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,1,12541-WES
1359,None,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,26858-GUJ
1360,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,3,46549-TAM
1361,None,Yes,Yes,No,No,No,No,No,No,No,Yes,1,86882-UTT
1362,None,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,75084-UTT
1363,None,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,3,31904-MAH
1364,Deal 4,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,3,72437-GUJ
1365,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,3,93493-HAR
1366,None,Yes,No,No,No,No,No,No,No,No,Yes,21,35391-MAH
1367,None,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,9,26058-ASS
1368,None,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,31538-HAR
1369,Deal 2,Yes,No,No,No,No,No,No,No,No,Yes,21,55153-MAH
1370,Deal 5,Yes,No,Yes,No,No,No,No,No,No,No,3,58933-TEL
1371,None,Yes,Yes,No,No,Yes,No,No,No,No,Yes,3,96413-TAM
1372,Deal 1,Yes,Yes,No,No,No,No,No,No,No,Yes,21,77693-KAR
1373,None,No,No,No,Yes,No,Yes,No,No,No,Yes,1,34921-HAR
1374,Deal 5,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,3,75000-BIH
1375,None,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,3,69082-KAR
1376,None,Yes,No,No,No,No,No,No,No,No,Yes,21,26308-ODI
1377,None,Yes,No,Yes,No,No,No,No,No,No,No,1,44055-UTT
1378,None,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,9,64910-PUN
1379,None,Yes,Yes,No,No,No,No,No,No,No,Yes,3,52140-TAM
1380,None,Yes,No,No,No,No,No,No,No,No,Yes,3,99317-UTT
1381,Deal 2,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,3,82483-BIH
1382,None,Yes,No,No,Yes,No,No,No,No,No,Yes,3,28873-TAM
1383,Deal 5,Yes,Yes,No,No,No,No,No,No,No,Yes,21,95748-UTT
1384,None,Yes,No,No,No,No,No,No,No,No,Yes,21,23683-TEL
1385,Deal 5,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,84789-PUN
1386,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,9,25897-JAM
1387,None,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,3,88126-JAM
1388,Deal 4,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,3,47424-TAM
1389,None,Yes,No,No,No,No,No,No,No,No,Yes,21,39554-UTT
1390,Deal 4,Yes,No,No,Yes,Yes,No,No,No,No,Yes,1,75018-PUN
1391,None,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,93717-GUJ
1392,Deal 1,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,1,83214-TAM
1393,None,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,9,16339-UTT
1394,None,Yes,Yes,No,No,No,No,No,No,No,Yes,3,17908-HAR
1395,None,Yes,No,No,No,No,No,No,No,No,Yes,21,83812-MAD
1396,None,Yes,Yes,No,No,No,No,No,No,No,Yes,21,61217-UTT
1397,None,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,9,44143-GUJ
1398,None,Yes,Yes,No,No,No,No,No,No,No,Yes,3,39549-KAR
1399,None,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,3,69335-TAM
1400,None,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,3,28551-UTT
1401,Deal 3,Yes,Yes,No,No,Yes,No,No,No,No,Yes,9,17309-HAR
1402,None,No,No,Yes,Yes,No,No,No,No,No,Yes,9,33334-PUN
1403,None,Yes,No,No,Yes,No,No,No,No,No,Yes,9,65598-AND
1404,None,Yes,No,No,No,No,No,No,No,No,Yes,21,84508-TAM
1405,Deal 4,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,3,81485-ODI
1406,None,Yes,No,No,No,No,No,No,No,No,No,3,39348-MAD
1407,Deal 3,Yes,No,No,No,No,No,No,No,No,Yes,21,64023-JHA
1408,None,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,51863-GUJ
1409,None,Yes,No,No,No,No,No,No,No,No,Yes,21,47934-KAR
1410,Deal 4,Yes,No,Yes,No,No,No,No,No,No,Yes,3,61257-UTT
1411,Deal 5,Yes,No,No,No,Yes,No,Yes,No,No,No,3,39367-TEL
1412,None,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,1,67713-WES
1413,None,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,9,53303-BIH
1414,None,Yes,Yes,No,No,No,No,No,No,No,Yes,21,87646-TAM
1415,None,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,3,67413-KAR
1416,Deal 5,Yes,No,No,Yes,No,No,Yes,No,No,No,3,12236-BIH
1417,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,1,67375-PUN
1418,Deal 1,No,No,Yes,Yes,No,No,Yes,No,No,Yes,9,41077-GUJ
1419,Deal 4,Yes,No,No,No,No,No,No,No,No,Yes,21,31583-UTT
1420,Deal 4,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,3,71425-WES
1421,Deal 5,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,9,78283-WES
1422,None,Yes,Yes,No,No,No,No,No,No,No,Yes,21,88094-PUN
1423,Deal 2,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,3,27031-KAR
1424,None,No,No,Yes,No,Yes,No,No,No,No,Yes,1,59339-MAH
1425,Deal 2,Yes,No,No,No,No,No,No,No,No,Yes,21,36349-AND
1426,None,Yes,No,No,No,No,No,No,No,No,Yes,21,21725-KER
1427,Deal 4,Yes,No,Yes,Yes,Yes,No,No,No,No,No,9,18063-UTT
1428,Deal 2,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,9,69005-JHA
1429,None,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,3,82520-GUJ
1430,Deal 4,Yes,Yes,No,Yes,No,No,No,No,No,Yes,3,41616-TAM
1431,None,Yes,Yes,No,No,No,Yes,No,No,No,Yes,1,24297-JHA
1432,Deal 4,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,1,24598-MAD
1433,None,Yes,No,No,No,No,No,No,No,No,Yes,21,94990-JHA
1434,Deal 2,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,9,41279-GUJ
1435,Deal 2,No,No,No,Yes,Yes,Yes,No,No,No,Yes,9,62377-WES
1436,None,Yes,No,No,No,No,No,No,No,No,Yes,21,81651-HAR
1437,None,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,3,73977-BIH
1438,None,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,9,52526-TAM
1439,None,Yes,Yes,No,No,No,No,No,No,No,Yes,21,55880-KER
1440,Deal 3,Yes,No,No,No,No,No,No,No,No,Yes,21,98831-DEL
1441,None,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,3,17736-HAR
1442,Deal 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,9,15978-PUN
1443,Deal 1,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,9,38933-UTT
1444,Deal 4,Yes,No,No,No,No,No,No,No,No,Yes,3,92475-TAM
1445,None,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,3,67642-TEL
1446,Deal 1,Yes,No,No,No,No,No,No,No,No,Yes,21,64466-JHA
1447,None,Yes,No,Yes,No,Yes,No,No,No,No,Yes,1,98301-WES
1448,Deal 3,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,9,67897-MAH
1449,None,No,No,No,Yes,No,No,No,Yes,Yes,Yes,9,59187-BIH
1450,None,Yes,No,No,No,No,No,No,Yes,Yes,Yes,3,18081-TAM
1451,Deal 3,Yes,No,Yes,Yes,No,No,No,No,No,Yes,9,17577-BIH
1452,None,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,9,12645-MAH
1453,None,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,3,74592-KAR
1454,None,Yes,Yes,No,No,No,Yes,No,No,No,Yes,3,84650-PUN
1455,Deal 1,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,3,81238-TEL
1456,Deal 1,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,9,97260-MAH
1457,Deal 2,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,9,48831-MAH
1458,None,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,79995-UTT
1459,Deal 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,47629-UTT
1460,None,Yes,No,Yes,No,No,No,No,Yes,No,Yes,9,68091-HAR
1461,None,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,1,24438-TAM
1462,None,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,9,88639-HAR
1463,None,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,9,57145-KAR
1464,None,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,3,53437-KAR
1465,None,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,9,66209-MAD
1466,None,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,3,65943-PUN
1467,Deal 2,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,3,71517-UTT
1468,None,Yes,Yes,No,No,No,No,Yes,No,No,No,3,61919-BIH
1469,Deal 5,Yes,No,No,Yes,No,No,No,No,No,Yes,9,93223-KAR
1470,None,Yes,No,Yes,No,No,No,No,No,No,Yes,1,35885-MAD
1471,None,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,3,15571-ASS
1472,Deal 2,Yes,Yes,No,No,No,No,No,No,No,Yes,21,79804-UTT
1473,None,Yes,No,No,No,No,No,No,No,No,Yes,21,42047-TAM
1474,None,Yes,Yes,No,No,No,No,No,No,No,Yes,21,77189-WES
1475,None,Yes,No,Yes,Yes,No,No,No,No,No,Yes,3,35919-PUN
1476,Deal 2,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,3,98676-MAD
1477,Deal 5,No,No,No,No,No,No,No,No,No,No,9,16068-BIH
1478,None,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,81449-TAM
1479,None,No,No,No,Yes,Yes,No,No,Yes,Yes,No,9,36787-AND
1480,Deal 5,Yes,Yes,No,No,No,No,Yes,No,No,Yes,3,23983-MAH
1481,None,Yes,No,No,No,No,No,No,No,No,Yes,1,68370-HAR
1482,None,Yes,No,No,No,No,No,No,No,No,Yes,21,42768-TAM
1483,Deal 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,3,11167-WES
1484,Deal 4,Yes,No,No,No,No,No,No,No,No,Yes,21,27846-JHA
1485,Deal 1,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,3,61112-TAM
1486,None,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,9,78315-TAM
1487,Deal 4,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,3,64050-UTT
1488,Deal 2,Yes,No,No,No,No,No,No,No,No,Yes,21,53199-BIH
1489,None,Yes,No,No,No,Yes,No,No,No,No,Yes,9,53706-KER
1490,Deal 2,Yes,No,No,No,No,No,No,No,No,Yes,21,77862-TAM
1491,None,Yes,No,No,No,No,No,Yes,No,Yes,Yes,9,59202-BIH
1492,None,Yes,Yes,No,No,No,No,No,No,No,Yes,21,68915-WES
1493,None,No,No,Yes,No,Yes,No,Yes,No,No,Yes,9,62569-UTT
1494,None,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,9,89279-ODI
1495,None,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3,92904-KAR
1496,None,No,No,No,No,No,No,Yes,Yes,Yes,Yes,9,91617-AND
1497,Deal 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,9,59731-HAR
1498,None,Yes,Yes,No,No,No,No,No,No,No,Yes,1,21500-HAR
1499,Deal 2,Yes,No,No,No,No,No,No,No,No,Yes,21,38785-TAM
1500,Deal 3,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,3,71631-KAR
1501,None,Yes,No,No,No,No,No,No,No,No,Yes,21,46619-RAJ
1502,Deal 2,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,1,34520-UTT
1503,Deal 2,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3,63137-TAM
1504,None,Yes,Yes,No,Yes,No,No,No,No,No,Yes,3,17723-MAH
1505,None,Yes,Yes,Yes,No,No,No,No,No,No,Yes,3,76985-GUJ
1506,Deal 4,Yes,No,No,No,No,No,No,No,No,Yes,21,33812-PUD
1507,Deal 3,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,9,56778-PUN
1508,None,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3,38932-TAM
1509,None,Yes,No,Yes,Yes,No,No,No,No,No,Yes,3,39438-PUN
1510,Deal 1,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1,67754-WES
1511,Deal 5,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,3,36043-TAM
1512,Deal 2,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,3,52683-GUJ
1513,None,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,9,15837-RAJ
1514,None,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,9,97161-MAD
1515,Deal 5,Yes,Yes,No,Yes,No,No,No,No,No,No,3,84613-BIH
1516,None,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,9,41842-PUD
1517,None,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,9,95603-GUJ
1518,Deal 5,No,No,No,No,Yes,Yes,No,No,No,Yes,9,53329-JAM
1519,None,Yes,No,No,No,No,No,No,No,No,Yes,3,87595-KAR
1520,None,Yes,No,No,No,No,No,No,No,No,Yes,3,91320-PUD
1521,None,Yes,Yes,No,No,No,No,No,No,No,Yes,21,97298-PUN
1522,None,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,3,93266-GUJ
1523,None,Yes,No,No,No,No,No,No,No,No,Yes,21,85953-UTT
1524,Deal 1,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,56211-DEL
1525,Deal 2,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,3,48171-GUJ
1526,None,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,3,85643-KER
1527,Deal 2,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,3,87692-AND
1528,Deal 2,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,53348-HAR
1529,None,Yes,Yes,No,No,No,No,No,No,No,Yes,3,35000-MAH
1530,Deal 5,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1,82709-GUJ
1531,None,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,3,54584-WES
1532,None,Yes,No,No,No,No,Yes,No,No,No,Yes,1,39540-BIH
1533,Deal 1,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,66646-TAM
1534,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,9,19539-PUN
1535,Deal 5,Yes,Yes,No,No,No,No,No,No,No,Yes,3,52916-JAM
1536,None,Yes,No,No,No,No,No,No,No,No,Yes,21,89492-PUN
1537,None,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3,47156-TAM
1538,Deal 2,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,3,31962-ODI
1539,None,Yes,Yes,No,No,No,No,No,No,No,Yes,9,91890-HAR
1540,None,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,3,82420-AND
1541,None,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,9,95965-UTT
1542,Deal 2,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,3,37491-JAM
1543,Deal 2,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,3,39068-RAJ
1544,None,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,9,15132-GUJ
1545,Deal 4,Yes,No,No,Yes,Yes,Yes,No,No,No,No,3,18470-MAD
1546,Deal 2,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,9,25996-UTT
1547,Deal 3,Yes,No,No,No,No,No,No,No,No,Yes,21,85241-TAM
1548,None,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,3,16420-AND
1549,Deal 1,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,9,44048-AND
1550,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,21,23256-HAR
1551,None,Yes,No,No,No,No,Yes,No,No,No,Yes,3,55895-TAM
1552,None,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,3,71937-ODI
1553,None,Yes,No,No,No,No,No,No,No,No,Yes,21,66164-CHH
1554,None,No,No,No,No,No,No,No,Yes,Yes,Yes,9,68730-TEL
1555,None,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,3,41128-BIH
1556,Deal 1,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1,16806-RAJ
1557,None,No,No,Yes,No,No,Yes,No,No,No,Yes,9,23249-PUN
1558,None,Yes,No,No,No,No,No,No,No,No,Yes,21,31546-KER
1559,None,No,No,No,No,Yes,Yes,Yes,No,No,Yes,1,77144-TAM
1560,None,Yes,No,No,No,No,No,No,No,No,Yes,21,27021-TEL
1561,None,Yes,No,No,No,No,No,No,No,No,Yes,21,43464-ASS
1562,Deal 3,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,9,16591-JAM
1563,Deal 4,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,3,92923-JHA
1564,None,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,76793-BIH
1565,Deal 2,Yes,Yes,No,No,No,No,No,No,No,Yes,21,13778-MAD
1566,None,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3,18411-KER
1567,None,Yes,No,Yes,No,No,No,No,No,No,Yes,3,45038-BIH
1568,None,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3,39280-DEL
1569,Deal 2,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,9,67405-MAH
1570,None,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,3,84234-MAH
1571,Deal 4,Yes,No,No,No,No,No,No,No,No,Yes,21,67773-UTT
1572,Deal 2,Yes,Yes,No,No,No,No,No,No,No,Yes,21,98483-RAJ
1573,None,Yes,No,No,No,No,No,No,No,No,Yes,21,78806-PUN
1574,None,No,No,Yes,No,Yes,Yes,No,No,No,Yes,9,63724-WES
1575,Deal 2,Yes,No,Yes,No,No,No,No,No,No,Yes,9,94257-GUJ
1576,None,Yes,No,No,No,No,No,No,No,No,Yes,21,58974-MAD
1577,None,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,3,92234-TAM
1578,Deal 3,Yes,No,No,No,No,No,No,No,No,Yes,21,31250-BIH
1579,None,No,No,No,No,No,No,No,No,No,No,9,96678-TEL
1580,None,Yes,No,No,No,No,No,No,No,No,Yes,21,98497-AND
1581,None,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,3,68216-ODI
1582,Deal 2,Yes,No,Yes,Yes,Yes,No,No,No,No,No,1,58325-MAD
1583,None,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,1,73593-BIH
1584,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,21,58319-UTT
1585,None,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,3,96575-KAR
1586,None,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,3,48234-KAR
1587,Deal 3,Yes,Yes,No,Yes,No,No,No,No,No,Yes,3,78790-PUN
1588,None,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,3,87483-HAR
1589,None,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,3,22357-AND
1590,None,No,No,No,Yes,No,Yes,No,No,No,No,1,97365-GUJ
1591,None,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,9,21960-MAD
1592,Deal 3,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,3,66180-JAM
1593,Deal 2,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,47483-TAM
1594,None,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,1,79245-JAM
1595,Deal 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,87121-TAM
1596,None,Yes,No,No,No,No,No,No,No,No,Yes,21,94243-TAM
1597,Deal 5,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3,63880-AND
1598,None,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,3,58156-KAR
1599,Deal 4,Yes,No,No,No,No,No,No,No,No,Yes,21,49023-PUD
1600,Deal 2,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,3,78738-TAM
1601,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,9,85049-MAD
1602,Deal 5,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,1,33852-ASS
1603,None,Yes,Yes,Yes,No,No,No,No,Yes,No,No,3,22226-KER
1604,Deal 2,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,3,95287-TAM
1605,None,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,9,68438-MAH
1606,Deal 5,Yes,No,No,Yes,No,No,Yes,No,No,Yes,3,54839-JAM
1607,None,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,3,29834-RAJ
1608,None,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,62052-BIH
1609,Deal 2,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,3,28739-TAM
1610,None,Yes,No,No,No,No,No,No,No,No,Yes,21,31173-MAD
1611,None,Yes,No,No,No,No,No,Yes,No,No,Yes,9,64255-TAM
1612,None,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,3,53474-TAM
1613,None,Yes,No,No,No,No,No,No,No,No,Yes,21,35211-JHA
1614,Deal 1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,3,17347-UTT
1615,Deal 2,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,1,38672-JAM
1616,Deal 5,Yes,No,Yes,No,No,No,No,No,No,Yes,9,65703-PUN
1617,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,21,92398-AND
1618,None,Yes,No,No,No,No,No,Yes,No,No,Yes,3,11939-UTT
1619,None,Yes,No,No,No,No,No,No,No,No,No,3,62641-KAR
1620,Deal 2,Yes,No,No,No,No,No,No,No,No,Yes,21,18252-ASS
1621,None,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,77830-TEL
1622,None,Yes,No,No,Yes,Yes,No,No,No,No,Yes,3,68758-HAR
1623,Deal 2,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,1,19349-ODI
1624,None,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,9,36469-UTT
1625,Deal 2,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,9,13305-RAJ
1626,None,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,9,89062-UTT
1627,Deal 2,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,3,38795-MAH
1628,Deal 4,No,No,No,No,No,No,No,Yes,No,Yes,9,73490-PUN
1629,None,Yes,No,No,No,No,No,No,No,No,Yes,21,84535-TAM
1630,Deal 2,Yes,No,No,No,No,No,No,No,No,Yes,21,94930-BIH
1631,Deal 1,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,39400-RAJ
1632,None,Yes,No,No,No,No,Yes,No,No,No,Yes,3,72971-TAM
1633,None,Yes,No,No,No,No,No,No,No,No,Yes,21,26895-UTT
1634,Deal 4,Yes,No,No,No,No,No,No,No,No,Yes,21,97221-AND
1635,Deal 1,Yes,No,No,No,No,No,No,No,No,Yes,21,41649-MAD
1636,Deal 1,Yes,No,Yes,Yes,No,No,No,No,No,Yes,9,99727-WES
1637,None,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,3,26899-MAH
1638,None,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,3,45392-GUJ
1639,Deal 4,Yes,Yes,Yes,No,No,No,No,No,No,Yes,9,71989-KAR
1640,Deal 2,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,3,13429-MAH
1641,None,No,No,No,Yes,No,No,Yes,No,No,No,9,74782-GUJ
1642,Deal 3,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,3,58816-WES
1643,None,Yes,No,No,No,No,No,No,No,No,Yes,21,86665-AND
1644,None,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,3,13179-MAD
1645,Deal 5,Yes,No,No,No,No,No,No,No,No,Yes,3,75915-KER
1646,Deal 4,Yes,No,No,No,Yes,Yes,No,No,No,Yes,9,52605-MAD
1647,Deal 1,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,9,65945-KAR
1648,None,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,3,13985-MAH
1649,None,Yes,Yes,No,No,No,No,No,No,No,Yes,21,71275-MAH
1650,Deal 2,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,1,91417-GUJ
1651,Deal 4,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,3,22533-RAJ
1652,Deal 3,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,3,89521-MAH
1653,None,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,1,28188-MAD
1654,None,Yes,Yes,No,No,No,No,No,No,No,Yes,3,74757-MAH
